legislature,id_loi,nom_loi,date_loi,type_loi,etape_discussion,id_amendement,date_amendement,contexte_amendement,action_amendement,resume_amendement,type_amendement,url_pdf,statut_amendement,auteur_amendement,groupe_politique,statut_auteur,co-signataires,avec_sans_cosignataire
15,PRJLANR5L15B0387,projet de loi de financement de la sécurité sociale pour 2018,2017-11-21T00:00:00Z,Projet de loi,Nouvelle Lecture,AMANR5L15PO420120B0387P0D1N15,2017-11-23,Article 13 bis,"Rédiger ainsi cet article :
« I. – Le 0 A de la section IV du chapitre II du titre III de la deuxième partie du livre Ier du code général des impôts est ainsi modifié :
« 1° L’article 1613 ter est ainsi modifié :
« a) Après le mot : « croissance », la fin du dernier alinéa du I est ainsi rédigée : « et les produits de nutrition entérale pour les personnes malades. » ;
« b) Le II est ainsi rédigé :
« II. – Le tarif de la contribution mentionnée au I est le suivant :



Quantité de sucre(en kg de sucres ajoutés par hl de boisson)
Tarif applicable(en euros par hl de boisson)


Inférieure ou égale à 1
3


Entre 2 et 5
0,5 par kilogramme dans cette tranche


Entre 5 et 8
1,0 par kilogramme dans cette tranche


Supérieure ou égale à 8
1,5 par kilogramme dans cette tranche



« Pour le calcul de la quantité en kilogrammes de sucres ajoutés, celle-ci est arrondie à l’entier hors décimales.
« Les tarifs sont relevés au 1er janvier de chaque année, à compter du 1er janvier 2019, dans une proportion égale au taux de croissance de l’indice des prix à la consommation hors tabac de l’avant-dernière année. Ces montants sont exprimés avec deux chiffres après la virgule, le deuxième chiffre étant augmenté d’une unité si le chiffre suivant est égal ou supérieur à cinq. Ils sont constatés par arrêté du ministre chargé du budget, publié au Journal officiel.
« c) Le V est complété par l’alinéa suivant :
« Les redevables de la contribution tiennent à disposition de l’administration des douanes tout document permettant d’identifier les quantités de sucres ajoutés à chaque produit. En l’absence de justificatif probant, il est fait application du tarif maximal mentionné au II à la totalité de la quantité de sucres contenus dans le produit. »
« d) Il est inséré un VII ainsi rédigé :
« VII. – Les modalités d’application des dispositions qui précèdent seront, en tant que de besoin, fixées par décret. ».
« 2° L’article 1613 quater est ainsi modifié :
« a) À la fin du 2° du I, les mots : « et ne contenant pas de sucres ajoutés » sont supprimés ;
« b) À la première phrase du premier alinéa du II, le montant : « 7,53 € » est remplacé par le montant : « 3,0 € ».
« II. – Le I entre en vigueur le 1er juillet 2018. »","Cet amendement vise à faire respecter l’engagement parlementaire et gouvernemental quant à la contribution sur les boissons sucrées, selon lequel « la taxe votée par les députés a pour objet, non pas de rapporter des recettes supplémentaires à l’État, mais d’inciter les industriels à réduire leur taux de sucre », ainsi que le rappelait Mme la Ministre de la Santé au Sénat en séance publique.
Il a été répété que l’objectif n’est pas de « gagner de l’argent », mais d’inciter les industriels à réduire considérablement la teneur en sucre de leurs produits - ce que certains ont déjà commencé à faire en modifiant la formule de leurs boissons, dans une réelle visée de santé publique.
C’est pourquoi l’amendement propose une hausse de 14 % des recettes en 2018 par rapport à la taxe en vigueur, ce qui devrait avoir pour résultat de maintenir le niveau actuel des recettes, si les industriels jouent le jeu de la diminution du taux de sucre dans leurs boissons.
Il est très important que le dispositif voté par le Parlement soit incitatif et non répressif, il en va de la pertinence de notre politique en termes de santé publique.",autre,/15/amendements/0387/CION-SOC/AS15.pdf,Discuté,Isabelle Valentin,LR,Depute,Isabelle Valentin,false
15,PRJLANR5L15B0387,projet de loi de financement de la sécurité sociale pour 2018,2017-11-21T00:00:00Z,Projet de loi,Nouvelle Lecture,AMANR5L15SEA717460B0387P0D1N51,2017-11-23,Article 7,Supprimer cet article.,"Le nouveau slogan du gouvernement est la promesse d’un « 13ème mois » pour tous les actifs. Ce que veut Emmanuel Macron, c’est inverser la courbe de l’opinion en misant sur le pouvoir d’achat. A chacun sa courbe, Hollande avait celle du chômage, Macron celle des sondages.
Pour y parvenir, le Gouvernement, dans cet article, va réaliser des transferts de pouvoir d’achat entre catégories de Français, notamment prendre aux retraités pour donner aux actifs.
En effet, le gouvernement prévoit d’augmenter le taux normal de la CSG de 22 % (soit un taux de 9,2 %, contre 7,5 % aujourd’hui). Cette hausse de 22.5 Md€ du produit de la CSG permettra de compenser la suppression de 18,5 Md€ des cotisations salariales maladie et d’assurance chômage.
Cette augmentation de la CSG sera immédiate alors que la suppression des cotisations salariales se fera en deux temps et ne compensera donc pas la hausse d’impôt en 2018.
La preuve en est que grâce à ce tour de passe -passe, l’ACOSS va engranger 3 milliards de recettes supplémentaires pour l’année 2018, ce qui permet au Gouvernement d’afficher artificiellement un déficit de l’assurance maladie non plus de 4,1Md€ mais de 0,8Md€ ! Ce genre de méthodes, dénoncée par le Cour des compte participe à l’insincérité des compte sociaux en servant d’alibi pour repousser sans cesse les réformes nécessaires. Elle ne constitue en rien une mesure de pouvoir d’achat !
Au-delà, l’augmentation de la CSG fera de nombreux perdants : 8 millions de retraités (soit 60 % d’entre eux) paieront la CSG à taux plein sans aucune compensation. Un retraité qui perçoit 1 200 € par mois, devra débourser 250 € en plus à payer chaque année. E. Macron sacrifie les retraités au profit des actifs. Or ils vont déjà subir la décision concomitante du gouvernement de décaler d’octobre 2018 à janvier 2019 la prochaine revalorisation du montant de la pension du régime de base.
Enfin, la mesure de compensation pour les fonctionnaires est immorale puisqu’il s’agit de supprimer l’effort de 1 % qu’ils fournissaient pour le financement solidaire du risque chômage…
A l’inverse de ce qui est proposé, l’augmentation du pouvoir d’achat des salariés doit se faire par l’amélioration de la compétitivité, la création d’emplois et de richesses, et non par des transferts sociaux ou des transferts d’une catégorie de Français sur l’autre. Il est également indispensable que ceux qui ont été matraqués fiscalement ces 5 dernières années retrouvent un peu de pouvoir d’achat : c’est la raison pour laquelle ils ont également déposé dans le PLF pour 2018, un amendement de vraie justice fiscale prévoyant une baisse de 10 % de l’impôt sur le revenu.",autre,/15/amendements/0387/AN/51.pdf,Discuté,Maxime Minot,LR,Depute,Maxime Minot,false
15,PRJLANR5L15B0387,projet de loi de financement de la sécurité sociale pour 2018,2017-11-21T00:00:00Z,Projet de loi,Nouvelle Lecture,AMANR5L15SEA717460B0387P0D1N223,2017-11-24,Article 12,"Compléter cet article par les deux alinéas suivants :
« XI. – Le dernier alinéa de l’article 575 du code général des impôts est ainsi rédigé :
« Le montant du droit de consommation applicable à un groupe de produits ne peut être inférieur à un minimum de perception fixé par mille unités ou mille grammes. La part spécifique, la part proportionnelle et le minimum de perception de chacun des groupes de produits figurant à l’article 575 A peuvent être majorés concomitamment dans la limite de 10 % pour l’ensemble des références de produits du tabac d’un même groupe et en conservant le poids relatif des différents outils fiscaux tel que voté par le Parlement, par arrêté conjoint des ministres chargés de la santé et du budget. »","Cet amendement prévoit l’extension du dispositif permettant au Gouvernement de réaliser une majoration fiscale sur les produits du tabac.
Le Président de la République et le Gouvernement ont clairement annoncé et défini une trajectoire fiscale pluriannuelle sur les produits du tabac. Cependant, les fabricants sont libres de déterminer leurs prix, et la répercussion des hausses de fiscalité en hausse de prix n’est pas automatique. C’est ce qui est arrivé en mars 2017 : le minimum de perception a été augmenté, les prix du tabac sont restés stables.
Cet amendement a été repoussé au Sénat en première lecture, au motif qu’il contreviendrait à l’article 34 de la Constitution. L’article 34 dispose que la loi fixe les règles relatives à l’impôt, que le Gouvernement ne peut créer de taxe de lui-même, mais que le Gouvernement exerce son pouvoir réglementaire à l’invitation du législateur.
C’est justement ce que propose cet amendement, en définissant avec précision l’élargissement du dispositif (quels outils concernés et quel niveau maximum).
Il est à noter que le code général des impôts habilite déjà le gouvernement à majorer le minimum de perception applicable au tabac. Dès lors, si cet amendement était inconstitutionnel, l’actuel pouvoir du Gouvernement de majorer le minimum de perception le serait également.
Le dispositif actuel est lacunaire car il limite la marge de manœuvre du Gouvernement à la seule majoration des minima de perception. Or le minimum de perception, utilisé seul, ne permet pas de toucher uniformément l’ensemble des produits du tabac sur le marché, pourtant tous nocifs. Près de la moitié des cigarettes vendues y échappent ou sont moins touchées, ce qui introduit de facto une distorsion de concurrence. Cet amendement vise donc à donner au Gouvernement la capacité d’intervenir, si besoin était, pour parvenir à l’objectif souhaité de hausses généralisées des prix de tous les produits et garantir l’effectivité de la trajectoire fiscale telle que définie dans l’article 12 du PLFSS.
L’objectif est donc de permettre au Gouvernement, par arrêté conjoint des ministres chargés de la santé et du budget, d’augmenter concomitamment l’ensemble des outils fiscaux applicables aux produits du tabac (part spécifique, part proportionnelle et minimum de perception). Cette augmentation peut se faire dans la limite de 10 % de la charge fiscale totale pour l’ensemble des produits du tabac, et ce, sans modifier la structure fiscale et le poids relatif des différents outils fiscaux votés par le Parlement.",autre,/15/amendements/0387/AN/223.pdf,Discuté,Guillaume Vuilletet,LAREM,Depute,Guillaume Vuilletet,false
15,PRJLANR5L15B0387,projet de loi de financement de la sécurité sociale pour 2018,2017-11-21T00:00:00Z,Projet de loi,Nouvelle Lecture,AMANR5L15SEA717460B0387P0D1N171,2017-11-24,Article 13 bis,"Rédiger ainsi cet article :
« I. – Le 0A de la section IV du chapitre II du titre III de la deuxième partie du Livre premier du code général des impôts est ainsi modifié :
« 1° L’article 1613 ter est ainsi modifié :
« a) Après le mot : « croissance », la fin du dernier alinéa du I est ainsi rédigée : « et les produits de nutrition entérale pour les personnes malades. » ;
« b) Le II est ainsi rédigé :
« II. – Le tarif de la contribution mentionnée au I est le suivant :
«




Quantité de sucre  (en kg de sucres ajoutés par hl de boisson)


Tarif applicable  (en euros par hl de boisson)




Inférieure ou égale à 1


3




Entre 2 et 5


0,5 par kilogramme dans cette tranche




Entre 5 et 8


1,0 par kilogramme dans cette tranche




Supérieure ou égale à 9


1,5 par kilogramme dans cette tranche




».
« Pour le calcul de la quantité en kilogrammes de sucres ajoutés, celle-ci est arrondie à l’entier hors décimales.
« Les tarifs sont relevés au 1er janvier de chaque année, à compter du 1er janvier 2019, dans une proportion égale au taux de croissance de l’indice des prix à la consommation hors tabac de l’avant-dernière année. Ces montants sont exprimés avec deux chiffres après la virgule, le deuxième chiffre étant augmenté d’une unité si le chiffre suivant est égal ou supérieur à cinq. Ils sont constatés par arrêté du ministre chargé du budget, publié au Journal officiel. » ;
« c) Le V est complété par un alinéa ainsi rédigé :« Les redevables de la contribution tiennent à disposition de l’administration des douanes tout document permettant d’identifier les quantités de sucres ajoutés à chaque produit. En l’absence de justificatif probant, il est fait application du tarif maximal mentionné au II à la totalité de la quantité de sucres contenus dans le produit. » ;
« d) Il est complété par un VII ainsi rédigé :
« VII. – Les modalités d’application des dispositions qui précèdent sont, en tant que de besoin, fixées par décret. » ;
2° L’article 1613 quater est ainsi modifié :
« a) À la fin du 2° du I, les mots : « et ne contenant pas de sucres ajoutés » sont supprimés ;
« b) À la première phrase du premier alinéa du II, le montant : « 7,53 € » est remplacé par le montant : « 3,0 € ».
« II. – Le I entre en vigueur le 1er juillet 2018. »","Cet amendement vise à faire respecter l’engagement parlementaire et gouvernemental quant à la contribution sur les boissons sucrées, selon lequel « la taxe votée par les députés a pour objet, non pas de rapporter des recettes supplémentaires à l’État, mais d’inciter les industriels à réduire leur taux de sucre », ainsi que le rappelait Mme la Ministre de la Santé au Sénat en séance publique.
Il a été répété que l’objectif n’est pas de « gagner de l’argent », mais d’inciter les industriels à réduire considérablement la teneur en sucre de leurs produits - ce que la plupart ont déjà commencé à faire en modifiant la formule de leurs boissons, dans une réelle visée de santé publique.
C’est pourquoi l’amendement propose une hausse de 14 % des recettes en 2018 par rapport à la taxe en vigueur, ce qui devrait avoir pour résultat de maintenir le niveau actuel des recettes, si les industriels jouent le jeu de la diminution du taux de sucre dans leurs boissons.
Il est très important que le dispositif voté par le Parlement soit incitatif et non répressif, il en va de la pertinence de notre politique en termes de santé publique",autre,/15/amendements/0387/AN/171.pdf,Discuté,Isabelle Valentin,LR,Depute,Isabelle Valentin,false
15,PRJLANR5L15B0387,projet de loi de financement de la sécurité sociale pour 2018,2017-11-21T00:00:00Z,Projet de loi,Nouvelle Lecture,AMANR5L15SEA717460B0387P0D1N19,2017-11-23,Article 35,Supprimer l’alinéa 9.,"Cet alinéa, adopté au Sénat en première lecture contre l’avis du Gouvernement et introduit sans concertation avec les acteurs de la santé rénale soulève d’importantes difficultés techniques et pourrait détériorer la qualité de la prise en charge des personnes insuffisantes rénales et leurs parcours de santé.
La proposition d’une tarification selon la « typologie des patients » n’est pas une proposition nouvelle. Elle a déjà été envisagée il y a plus de 15 ans et a été écartée en raison des risques que ce type de rémunération ferait porter sur les patients.
En effet, la tarification des actes de dialyse est aujourd’hui dépendante du lieu où elle est réalisée. Cette tarification singulière s’explique par les contraintes médicales et réglementaires qui prévoient par exemple des quotas de personnels médicaux et paramédicaux en fonction des soins réalisés et donc de leurs lieux de dispensation.
Les décrets prévoient notamment un renforcement des équipes médicales et paramédicales aux cotés des patients les plus lourds, c’est-à-dire ceux traités dans les centres de traitement de la maladie rénale assurant la dialyse. Afin de garantir la meilleure prise en charge de ces patients, les décrets de 2002 prévoient ce que l’on appelle des salles homogènes c’est-à-dire des salles dans lesquelles les patients sont accueillis en fonction de leurs besoins en soins qui sont naturellement plus importants que ceux des patients autonomes.
Le basculement de tarification envisagé dans cet article conduirait à contraindre les centres de dialyse à revoir en profondeur leur organisation et donc à mélanger dans un même lieu et un même espace-temps, des patients aux besoins différents conduisant, mécaniquement, à une diminution du personnel encadrant au détriment des patients les plus lourds.
En outre, l’état de santé des patients suivis peut évoluer fortement et dans des délais particulièrement rapides en raison de la dégradation de l’état de santé des patients. La mesure proposée complexifierait la prise en charge administrative des patients au regard des lenteurs inhérentes à un changement de statut et donc de forfait, fragilisant l’équilibre des centres de dialyse.
Le syndicat des néphrologues libéraux, qui interviennent tous à l’hôpital et pour l’immense majorité de leurs actes à tarifs opposables proposent donc la suppression de cet alinéa dans l’espoir que puisse s’engager au plus vite une réelle concertation avec le ministère de la santé et la direction de la sécurité sociale, sur l’évolution des parcours de soins.
Le SNL se tient naturellement à la disposition du gouvernement pour engager, avec lui et avec l’ensemble des acteurs (associations de patients, syndicaux d’étudiants en néphrologie, néphrologues libéraux, société savante et pouvoirs publics), une concertation sur l’expérimentation d’un nouveau parcours de soins et donc d’une tarification pour les stades 3 et 4 de l’IRCT précédant la dialyse qui sont précisément les stades clé du dépistage, de la prévention secondaire et de l’information du patient qui conduisent à favoriser la prise en charge hors centre et la transplantation rénale.",autre,/15/amendements/0387/AN/19.pdf,Discuté,Thibault Bazin,LR,Depute,Thibault Bazin,false
15,PRJLANR5L15B0424,projet de loi pour un Etat au service d’une société de confiance,2017-11-27T00:00:00Z,Projet de loi,1ère lecture (1ère assemblée saisie),AMANR5L15PO744107B0424P0D1N480,2018-01-11,ANNEXE,"Compléter l’annexe par les cinq alinéas suivants :
« C. Vers un pilotage par ministère de la charge normative
« La politique de simplification en France souffre d’un manque de pilotage auquel il faut impérativement remédier afin d’accéder à une société de confiance.
« Un tableau de bord de pilotage de la charge normative sera rendu public par le gouvernement, et consultable en ligne : il détaillera par ministère les charges normatives créées et les charges normatives supprimées à compter du 1er mai 2017. Ce tableau de bord devra être actualisé au minimum tous les trois mois.
« Toute nouvelle charge normative devra être compensée par la suppression de deux charges normatives existantes dans le même champ ministériel.
« Des objectifs de réduction des charges seront fixés à chaque ministère. »","La politique de simplification en France souffre d’un manque de pilotage.
Comme le Royaume-Uni ou les Pays-Bas, la France doit installer une culture de l’évaluation concrète des normes créées et supprimées.
Cela doit être inscrit dans la Stratégie nationale d’orientation de l’action publique.
Aussi, cet amendement propose que le gouvernement publie et permette la consultation en ligne, d’un tableau de bord, détaillant ministère par ministère, quelles ont été les charges normatives créées, et les charges normatives supprimées à compter de mai 2017. Le détail de ces charges devra être mentionné, et ce tableau de bord devra être réactualisé au moins tous les trois mois.
Chaque ministère se verra assigner un objectif de réduction des charges.
Par ailleurs, la règle « one in, two out » qui a permis de mener à bien la politique de simplification du Royaume-Unis, devra s’appliquer. Ainsi, toute nouvelle charge normative devra être compensée par la suppression de deux charges normatives existantes dans le même champ ministériel.
C’était d’ailleurs la stratégie retenue dans la circulaire du Premier ministre du 26 juillet 2017 relative à la maîtrise du flux des textes réglementaires et de leur impact.
Au-delà du simple nombre de normes, l’utilisation du terme « charge normative » incite le gouvernement à qualifier ces normes en termes de coût (comme le font nos voisins européens) ou en termes de temps passé à réaliser une démarche (pour les particuliers notamment).
Cet amendement est en parfaite cohérence avec la « Stratégie nationale d’orientation de l’action publique » annexée au projet de loi qui prévoit que « Toute décision publique prend en compte le coût qu’elle implique pour son auteur, ses destinataires et les tiers ainsi que la complexité des règles particulières qu’ils doivent appliquer et respecter ».
 ",autre,/15/amendements/0424/CSCONF/480.pdf,Discuté,Laure de La Raudière,UDI-AGIR,Depute,Laure de La Raudière,false
15,PRJLANR5L15B0424,projet de loi pour un Etat au service d’une société de confiance,2017-11-27T00:00:00Z,Projet de loi,1ère lecture (1ère assemblée saisie),AMANR5L15PO744107B0424P0D1N443,2018-01-11,Article 9,"L’article L. 231‑1 du code des relations entre le public et l’administration est complété par un alinéa ainsi rédigé :
« La liste des procédures pour lesquelles le silence gardé sur une demande vaut décision d’acceptation est publiée dans des conditions fixées par décret. Elle est révisée annuellement. »","Lorsqu’une personne effectue une procédure potentiellement soumise au principe du SVA, il faut qu’elle sache clairement si elle y est éligible et sous quel délai (sachant qu’il y a de nombreuses exceptions au délai de principe de 2 mois).
L’idéal serait de l’indiquer clairement sur l’accusé de réception que l’administration est censée adresser au demandeur pour acter de la complétude de dossier… accusé qui n’est malheureusement pas remis systématiquement.
Dans tous les cas, la liste des procédures et le régime qui leur est applicable doit être très clair, en particulier pour les chefs d’entreprises. Ce n’est pas le cas de la liste diffusée actuellement sur Légifrance qui prend la forme de tableaux indigestes (par code) au format PDF et qui n’a pas de valeur juridique (https ://www.legifrance.gouv.fr/Droit-francais/Silence-vaut-accord-SVA).
L’actuel gouvernement s’étant montré ouvert la lisibilité, à la transparence et à l’efficacité des relations avec l’administration, le présent amendement prévoit de mentionner cette liste dans la loi, et qu’un décret vienne organiser sa publication. Elle devra être révisée annuellement par le gouvernement : c’est-à-dire que ce dernier devra passer en revue les procédures pour voir les exceptions qui pourraient passer dans le droit commun.",autre,/15/amendements/0424/CSCONF/443.pdf,Discuté,Laure de La Raudière,UDI-AGIR,Depute,Laure de La Raudière,false
15,PRJLANR5L15B0424,projet de loi pour un Etat au service d’une société de confiance,2017-11-27T00:00:00Z,Projet de loi,1ère lecture (1ère assemblée saisie),AMANR5L15PO744107B0424P0D1N331,2018-01-10,Article 32,"I. – Compléter l’alinéa 2 par les mots :
« de clarifier et d’harmoniser le régime des sanctions civiles applicables en cas d’erreur ou de défaut de ce taux, en veillant en particulier, conformément aux exigences énoncées dans la directive 2008/48/CE du Parlement européen et du Conseil du 23 avril 2008 concernant les contrats de crédit aux consommateurs et la directive 2014/17/UE du Parlement européen et du Conseil du 4 février 2014 sur les contrats de crédit aux consommateurs relatifs aux biens immobiliers à usage résidentiel, à leur caractère proportionné au regard des préjudices effectivement subis par les emprunteurs ; ».
II. – En conséquence, supprimer les alinéas 3 et 4.","L’article 32 du projet de loi pour un État au service d’une société de confiance propose d’habiliter le gouvernement à mettre en cohérence, rationaliser et proportionner les différentes sanctions civiles applicables en cas d’erreur ou de défaut de la mention du TEG et à exclure l’application du TEG aux clientèles professionnelles. Il s’agit de limiter l’application du TEG à ce qu’impose l’Europe (aux seuls particuliers et non pour le crédit aux entreprises pour lesquelles il n’est pas pertinent).
Les dirigeants de TPE PME demeurent attachés à ce TEG. En effet, sa disparition limiterait toute comparaison des offres bancaires sachant que les frais sont souvent complexes à analyser.
Face à ce risque de disparition, la Confédération des PME a mené une enquête auprès de ses adhérents sur leur appréhension du TEG. Les résultats sont basés sur 405 réponses et il en résulte que : 
- 85 % des dirigeants prennent en compte le TEG quand ils empruntent,
- Le TEG permet de comparer les offres pour 78 % des entreprises.
- Qu’il est source de négociation pour près de 60 % des répondants,
Ces données démontrent tout l’intérêt que les entreprises portent à ce taux et qu’elles l’utilisent réellement.
Aussi, il est proposé de ne pas supprimer ce dispositif, ce qui pénaliserait prioritairement les TPE-PME.",autre,/15/amendements/0424/CSCONF/331.pdf,Discuté,Éric Pauget,LR,Depute,Éric Pauget,false
15,PRJLANR5L15B0424,projet de loi pour un Etat au service d’une société de confiance,2017-11-27T00:00:00Z,Projet de loi,1ère lecture (1ère assemblée saisie),AMANR5L15PO744107B0424P0D1N429,2018-01-11,Article 28,"I. – A titre expérimental pour une durée de trois ans à compter de la publication du décret prévu au II, chaque ministère publie, pour les textes réglementaires dont il est chargé de l’exécution, les informations suivantes :
1° L’évolution de la charge normative existante depuis mai 2017, les charges normatives nouvelles, les charges supprimées, applicables aux entreprises ;
2° L’évolution de la charge normative existante depuis mai 2017, les charges normatives nouvelles, les charges supprimées, applicables aux particuliers ; 
3° L’évolution de la charge normative existante depuis mai 2017, les charges normatives nouvelles, les charges supprimées, applicables aux administrations publiques et aux collectivités locales
La publication est effectuée en ligne, de façon lisible et transparente pour chaque ministère. Elle est actualisée tous les trois mois au minimum.
II. – Un décret en Conseil d’État fixe les modalités d’application du présent article, en particulier les conditions dans lesquelles l’expérimentation doit prendre en compte des objectifs fixés par le Premier ministre.
III. – Une évaluation de l’expérimentation est effectuée et remise au Parlement au plus tard six mois avant son terme.","La politique de simplification en France souffre d’un manque de pilotage.
Comme le Royaume-Uni ou les Pays-Bas, la France doit installer une culture de l’évaluation concrète des normes créées et supprimées.
Le présent amendement prévoit ce travail d’évaluation à titre expérimental, pour chaque ministère et selon les « destinataires » : entreprises, citoyens et administrations.
Chaque Français pourra consulter, par ministère (idéalement sur un seul et même site Internet) le flux de normes. Ces informations seront actualisées régulièrement.
Au-delà du simple nombre de normes, l’utilisation du terme « charge normative » incite le gouvernement à qualifier ces normes en termes de coût (comme le font nos voisins européens) ou en termes de temps passé à réaliser une démarche (pour les particuliers notamment).
Le deuxième étage est bien sûr la fixation d’objectifs. La circulaire du 26 juillet 2017 en a posé un ambitieux. L’outil proposé ici permettra d’en assurer le suivi, ainsi que celui des autres objectifs à venir.
Cet amendement est en parfaite cohérence avec la « Stratégie nationale d’orientation de l’action publique » annexée au projet de loi qui prévoit que « Toute décision publique prend en compte le coût qu’elle implique pour son auteur, ses destinataires et les tiers ainsi que la complexité des règles particulières qu’ils doivent appliquer et respecter ».",autre,/15/amendements/0424/CSCONF/429.pdf,Discuté,Laure de La Raudière,UDI-AGIR,Depute,Laure de La Raudière,false
15,PRJLANR5L15B0424,projet de loi pour un Etat au service d’une société de confiance,2017-11-27T00:00:00Z,Projet de loi,1ère lecture (1ère assemblée saisie),AMANR5L15PO744107B0424P0D1N447,2018-01-11,Article 32,"À la première phrase du I de l’article 17 de la loi n° 2016‑1691 du 9 décembre 2016 relative à la transparence, à la lutte contre la corruption et à la modernisation de la vie économique les mots : « , ou appartenant à un groupe de sociétés dont la société mère a son siège social en France et dont l’effectif comprend au moins cinq cents salariés, » sont supprimés.","L’article 8 de la loi Sapin 2 s’applique à tous les groupes de plus de 500 salariés : or il n’est pas rare que ceux-ci soient composés d’entreprises d’une centaine de salariés, constituées en un groupe suite à différents rachats. Elles sont bien souvent gérées de façon assez autonome.
Imposer à ces entreprises la lourdeur administrative prévue n’est pas raisonnable : c’est sanctionner par des nouvelles réglementations toutes ces entreprises - alors qu’elles croulent déjà sous un nombre de règles supérieures en France par rapport à leurs concurrents des autres pays. C’est aussi un manque de confiance totale dans le fonctionnement des entreprises française qui est ainsi insinué par ce type de mesures.
Pour coincer quelques situations de corruption, le gouvernement précédent a souhaité imposer une règle à tous les groupes de plus de 500 salariés.
Il serait préférable d’effectuer des contrôles musclés dans les entreprises identifiées selon leur secteur d’activité comme présentant des risques de corruption des salariés, plutôt qu’imposer des règles administratives lourdes à tous les groupes de plus de 500 salariés.",autre,/15/amendements/0424/CSCONF/447.pdf,Discuté,Laure de La Raudière,UDI-AGIR,Depute,Laure de La Raudière,false
15,PRJLANR5L15B0424,projet de loi pour un Etat au service d’une société de confiance,2017-11-27T00:00:00Z,Projet de loi,1ère lecture (1ère assemblée saisie),AMANR5L15PO744107B0424P0D1N495,2018-01-11,Article 32,"I. – Compléter l’alinéa 2 par les mots :
« de clarifier et d’harmoniser le régime des sanctions civiles applicables en cas d’erreur ou de défaut de ce taux, en veillant en particulier, conformément aux exigences énoncées dans la directive 2008/48/CE du Parlement européen et du Conseil du 23 avril 2008 concernant les contrats de crédit aux consommateurs et la directive 2014/17/UE du Parlement européen et du Conseil du 4 février 2014 sur les contrats de crédit aux consommateurs relatifs aux biens immobiliers à usage résidentiel, à leur caractère proportionné au regard des préjudices effectivement subis par les emprunteurs ; ».
II. – En conséquence, supprimer les alinéas 3 et 4.","L’article 32 du projet de loi pour un État au service d’une société de confiance propose d’habiliter le gouvernement à mettre en cohérence, rationaliser et proportionner les différentes sanctions civiles applicables en cas d’erreur ou de défaut de la mention du TEG et à exclure l’application du TEG aux clientèles professionnelles. Il s’agit de limiter l’application du TEG à ce qu’impose l’Europe (aux seuls particuliers et non pour le crédit aux entreprises pour lesquelles il n’est pas pertinent).
Les dirigeants de TPE PME demeurent attachés à ce TEG. En effet, sa disparition limiterait toute comparaison des offres bancaires sachant que les frais sont souvent complexes à analyser.
Face à ce risque de disparition, la Confédération des PME a mené une enquête auprès de ses adhérents sur leur appréhension du TEG. Les résultats sont basés sur 405 réponses et il en résulte que : 
- 85 % des dirigeants prennent en compte le TEG quand ils empruntent,
- Le TEG permet de comparer les offres pour 78 % des entreprises.
- Qu’il est source de négociation pour près de 60 % des répondants,
Ces données démontrent tout l’intérêt que les entreprises portent à ce taux et qu’elles l’utilisent réellement. Aussi, il est proposé de ne pas supprimer ce dispositif, ce qui pénaliserait prioritairement les TPE-PME.",autre,/15/amendements/0424/CSCONF/495.pdf,Discuté,Mohamed Laqhila,MODEM,Depute,Mohamed Laqhila,false
15,PRJLANR5L15B0424,projet de loi pour un Etat au service d’une société de confiance,2017-11-27T00:00:00Z,Projet de loi,1ère lecture (1ère assemblée saisie),AMANR5L15PO744107B0424P0D1N856,2018-01-11,Article 26,"<span  data-cid=""153"" data-userid=""2427"" data-username=""Nina Bourgier"" data-time=""1515691044700"">Compléter l’alinéa 3 par les mots suivants :
<span  data-cid=""153"" data-userid=""2427"" data-username=""Nina Bourgier"" data-time=""1515691044700"">« avec le concours d’une expertise professionnelle de la construction. » ","Cet amendement vise à habiliter le gouvernement à prendre toute mesure relative à la responsabilité, la qualification et l’impartialité des contrôleurs techniques agrées pour évaluer et contrôler la réalisation de projets de construction visés par le présent article.",autre,/15/amendements/0424/CSCONF/856.pdf,Discuté,Dominique Da Silva,LAREM,Depute,Dominique Da Silva,false
15,PRJLANR5L15B0424,projet de loi pour un Etat au service d’une société de confiance,2017-11-27T00:00:00Z,Projet de loi,1ère lecture (1ère assemblée saisie),AMANR5L15PO744107B0424P0D1N855,2018-01-11,Article 26,"


<span  data-cid=""5"" data-userid=""2427"" data-username=""Nina Bourgier"" data-time=""1515691265203"">Compléter l’alinéa 3 par les mots suivants :
<span  data-cid=""5"" data-userid=""2427"" data-username=""Nina Bourgier"" data-time=""1515691265203"">« , et les conditions dans lesquelles la responsabilité des acteurs est établie conformément au titre IV du livre II du code des assurances. »


",Cet amendement vise à habiliter le gouvernement à prendre toute mesure relative à la responsabilité et l’assurance des projets de construction visés par cet article.,autre,/15/amendements/0424/CSCONF/855.pdf,Discuté,Dominique Da Silva,LAREM,Depute,Dominique Da Silva,false
